#    iter       q 
     0 1.8594603015
  6337 1.8415353004e+00 1.7260520119e-03
  6339 1.8415353004e+00 1.7225126445e-03
  6341 1.8415353004e+00 1.7189803487e-03
  6343 1.8415353004e+00 1.7154551104e-03
  6345 1.8415353004e+00 1.7119369156e-03
  6347 1.8415353004e+00 1.7084257501e-03
  6349 1.8415353004e+00 1.7049215999e-03
  6351 1.8386448931e+00 1.7014244510e-03
  6353 1.8422937158e+00 1.6979342895e-03
  6355 1.8422937158e+00 1.6944511013e-03
  6357 1.8422937158e+00 1.6909748725e-03
  6359 1.8422937158e+00 1.6875055892e-03
  6361 1.8422937158e+00 1.6840432375e-03
  6363 1.8422937158e+00 1.6805878037e-03
  6365 1.8422937158e+00 1.6771392738e-03
  6367 1.8429976642e+00 1.6736976340e-03
  6369 1.8441393470e+00 1.6702628707e-03
  6371 1.8441393470e+00 1.6668349700e-03
  6373 1.8441393470e+00 1.6634139183e-03
  6375 1.8441393470e+00 1.6599997018e-03
  6377 1.8417232309e+00 1.6565923069e-03
  6379 1.8417232309e+00 1.6531917201e-03
  6381 1.8417232309e+00 1.6497979276e-03
  6383 1.8417232309e+00 1.6464109159e-03
  6385 1.8417232309e+00 1.6430306714e-03
  6387 1.8417232309e+00 1.6396571807e-03
  6389 1.8417232309e+00 1.6362904303e-03
  6391 1.8417232309e+00 1.6329304066e-03
  6393 1.8417232309e+00 1.6295770962e-03
  6395 1.8417232309e+00 1.6262304857e-03
  6397 1.8417232309e+00 1.6228905618e-03
  6399 1.8417232309e+00 1.6195573111e-03
  6401 1.8417232309e+00 1.6162307202e-03
  6403 1.8417232309e+00 1.6129107758e-03
  6405 1.8417232309e+00 1.6095974647e-03
  6407 1.8419739242e+00 1.6062907736e-03
  6409 1.8411928425e+00 1.6029906892e-03
  6411 1.8410176093e+00 1.5996971984e-03
  6413 1.8410176093e+00 1.5964102881e-03
  6415 1.8414797962e+00 1.5931299450e-03
  6417 1.8421869093e+00 1.5898561560e-03
  6419 1.8412880917e+00 1.5865889080e-03
  6421 1.8412880917e+00 1.5833281880e-03
  6423 1.8412880917e+00 1.5800739829e-03
  6425 1.8412880917e+00 1.5768262798e-03
  6427 1.8380396469e+00 1.5735850655e-03
  6429 1.8380396469e+00 1.5703503272e-03
  6431 1.8404554159e+00 1.5671220520e-03
  6433 1.8404554159e+00 1.5639002268e-03
  6435 1.8411921159e+00 1.5606848388e-03
  6437 1.8411921159e+00 1.5574758752e-03
  6439 1.8411921159e+00 1.5542733231e-03
  6441 1.8411921159e+00 1.5510771696e-03
  6443 1.8411921159e+00 1.5478874022e-03
  6445 1.8411921159e+00 1.5447040078e-03
  6447 1.8411921159e+00 1.5415269739e-03
  6449 1.8411921159e+00 1.5383562877e-03
  6451 1.8419759019e+00 1.5351919366e-03
  6453 1.8419759019e+00 1.5320339078e-03
  6455 1.8419759019e+00 1.5288821888e-03
  6457 1.8448671615e+00 1.5257367669e-03
  6459 1.8448472036e+00 1.5225976296e-03
  6461 1.8431448363e+00 1.5194647642e-03
  6463 1.8431448363e+00 1.5163381584e-03
  6465 1.8431448363e+00 1.5132177995e-03
  6467 1.8431448363e+00 1.5101036750e-03
  6469 1.8431448363e+00 1.5069957727e-03
  6471 1.8431448363e+00 1.5038940799e-03
  6473 1.8447305588e+00 1.5007985842e-03
  6475 1.8447305588e+00 1.4977092734e-03
  6477 1.8447305588e+00 1.4946261351e-03
  6479 1.8444805584e+00 1.4915491568e-03
  6481 1.8444805584e+00 1.4884783264e-03
  6483 1.8444805584e+00 1.4854136315e-03
  6485 1.8444805584e+00 1.4823550598e-03
  6487 1.8444805584e+00 1.4793025992e-03
  6489 1.8444805584e+00 1.4762562374e-03
  6491 1.8458182718e+00 1.4732159622e-03
  6493 1.8458182718e+00 1.4701817615e-03
  6495 1.8458182718e+00 1.4671536232e-03
  6497 1.8441732364e+00 1.4641315350e-03
  6499 1.8441732364e+00 1.4611154850e-03
  6501 1.8428362764e+00 1.4581054611e-03
  6503 1.8428362764e+00 1.4551014512e-03
  6505 1.8428362764e+00 1.4521034433e-03
  6507 1.8428362764e+00 1.4491114255e-03
  6509 1.8428362764e+00 1.4461253857e-03
  6511 1.8430866778e+00 1.4431453120e-03
  6513 1.8430866778e+00 1.4401711925e-03
  6515 1.8430866778e+00 1.4372030153e-03
  6517 1.8430866778e+00 1.4342407685e-03
  6519 1.8441530944e+00 1.4312844403e-03
  6521 1.8441530944e+00 1.4283340189e-03
  6523 1.8441530944e+00 1.4253894923e-03
  6525 1.8452490231e+00 1.4224508490e-03
  6527 1.8452490231e+00 1.4195180771e-03
  6529 1.8450303171e+00 1.4165911648e-03
  6531 1.8450185241e+00 1.4136701005e-03
  6533 1.8450185241e+00 1.4107548726e-03
  6535 1.8450185241e+00 1.4078454692e-03
  6537 1.8444290682e+00 1.4049418788e-03
  6539 1.8444290682e+00 1.4020440899e-03
  6541 1.8444290682e+00 1.3991520907e-03
  6543 1.8436779425e+00 1.3962658697e-03
  6545 1.8436779425e+00 1.3933854154e-03
  6547 1.8436779425e+00 1.3905107162e-03
  6549 1.8436779425e+00 1.3876417607e-03
  6551 1.8436779425e+00 1.3847785374e-03
  6553 1.8436779425e+00 1.3819210348e-03
  6555 1.8436779425e+00 1.3790692415e-03
  6557 1.8436779425e+00 1.3762231461e-03
  6559 1.8436779425e+00 1.3733827371e-03
  6561 1.8436779425e+00 1.3705480034e-03
  6563 1.8451962838e+00 1.3677189334e-03
  6565 1.8451962838e+00 1.3648955159e-03
  6567 1.8451962838e+00 1.3620777396e-03
  6569 1.8449458433e+00 1.3592655932e-03
  6571 1.8449458433e+00 1.3564590655e-03
  6573 1.8449458433e+00 1.3536581453e-03
  6575 1.8465501858e+00 1.3508628212e-03
  6577 1.8465501858e+00 1.3480730823e-03
  6579 1.8465501858e+00 1.3452889172e-03
  6581 1.8465501858e+00 1.3425103149e-03
  6583 1.8465501858e+00 1.3397372643e-03
  6585 1.8465501858e+00 1.3369697542e-03
  6587 1.8465501858e+00 1.3342077736e-03
  6589 1.8445698660e+00 1.3314513115e-03
  6591 1.8445698660e+00 1.3287003568e-03
  6593 1.8445698660e+00 1.3259548984e-03
  6595 1.8445698660e+00 1.3232149255e-03
  6597 1.8445698660e+00 1.3204804271e-03
  6599 1.8445698660e+00 1.3177513922e-03
  6601 1.8454295429e+00 1.3150278100e-03
  6603 1.8454295429e+00 1.3123096694e-03
  6605 1.8454295429e+00 1.3095969597e-03
  6607 1.8454295429e+00 1.3068896700e-03
  6609 1.8454295429e+00 1.3041877894e-03
  6611 1.8481665822e+00 1.3014913073e-03
  6613 1.8473080319e+00 1.2988002127e-03
  6615 1.8473080319e+00 1.2961144949e-03
  6617 1.8473080319e+00 1.2934341431e-03
  6619 1.8473080319e+00 1.2907591468e-03
  6621 1.8473080319e+00 1.2880894950e-03
  6623 1.8474860025e+00 1.2854251773e-03
  6625 1.8474860025e+00 1.2827661828e-03
  6627 1.8474860025e+00 1.2801125010e-03
  6629 1.8474860025e+00 1.2774641213e-03
  6631 1.8474860025e+00 1.2748210330e-03
  6633 1.8474860025e+00 1.2721832257e-03
  6635 1.8494670617e+00 1.2695506887e-03
  6637 1.8494670617e+00 1.2669234115e-03
  6639 1.8494670617e+00 1.2643013836e-03
  6641 1.8494670617e+00 1.2616845945e-03
  6643 1.8494670617e+00 1.2590730337e-03
  6645 1.8494670617e+00 1.2564666909e-03
  6647 1.8494670617e+00 1.2538655555e-03
  6649 1.8494670617e+00 1.2512696172e-03
  6651 1.8508057462e+00 1.2486788656e-03
  6653 1.8508057462e+00 1.2460932904e-03
  6655 1.8508057462e+00 1.2435128811e-03
  6657 1.8508057462e+00 1.2409376274e-03
  6659 1.8508057462e+00 1.2383675192e-03
  6661 1.8508057462e+00 1.2358025460e-03
  6663 1.8508057462e+00 1.2332426976e-03
  6665 1.8508057462e+00 1.2306879638e-03
  6667 1.8508057462e+00 1.2281383344e-03
  6669 1.8508057462e+00 1.2255937991e-03
  6671 1.8516653321e+00 1.2230543478e-03
  6673 1.8516653321e+00 1.2205199704e-03
  6675 1.8516653321e+00 1.2179906566e-03
  6677 1.8516653321e+00 1.2154663964e-03
  6679 1.8516653321e+00 1.2129471797e-03
  6681 1.8516653321e+00 1.2104329964e-03
  6683 1.8509168433e+00 1.2079238364e-03
  6685 1.8509168433e+00 1.2054196897e-03
  6687 1.8509168433e+00 1.2029205463e-03
  6689 1.8509168433e+00 1.2004263962e-03
  6691 1.8509168433e+00 1.1979372295e-03
  6693 1.8509168433e+00 1.1954530360e-03
  6695 1.8502112019e+00 1.1929738060e-03
  6697 1.8502112019e+00 1.1904995296e-03
  6699 1.8502112019e+00 1.1880301967e-03
  6701 1.8502112019e+00 1.1855657975e-03
  6703 1.8502112019e+00 1.1831063222e-03
  6705 1.8502112019e+00 1.1806517610e-03
  6707 1.8502112019e+00 1.1782021040e-03
  6709 1.8502112019e+00 1.1757573413e-03
  6711 1.8502112019e+00 1.1733174634e-03
  6713 1.8499400259e+00 1.1708824603e-03
  6715 1.8499400259e+00 1.1684523223e-03
  6717 1.8499400259e+00 1.1660270398e-03
  6719 1.8488724082e+00 1.1636066030e-03
  6721 1.8488724082e+00 1.1611910022e-03
  6723 1.8488724082e+00 1.1587802278e-03
  6725 1.8488724082e+00 1.1563742701e-03
  6727 1.8488724082e+00 1.1539731195e-03
  6729 1.8488724082e+00 1.1515767665e-03
  6731 1.8488724082e+00 1.1491852013e-03
  6733 1.8488724082e+00 1.1467984145e-03
  6735 1.8488724082e+00 1.1444163965e-03
  6737 1.8488724082e+00 1.1420391378e-03
  6739 1.8488724082e+00 1.1396666288e-03
  6741 1.8488724082e+00 1.1372988601e-03
  6743 1.8488724082e+00 1.1349358223e-03
  6745 1.8488724082e+00 1.1325775057e-03
  6747 1.8488724082e+00 1.1302239011e-03
  6749 1.8488724082e+00 1.1278749990e-03
  6751 1.8488724082e+00 1.1255307900e-03
  6753 1.8488724082e+00 1.1231912648e-03
  6755 1.8488724082e+00 1.1208564139e-03
  6757 1.8521649151e+00 1.1185262281e-03
  6759 1.8521649151e+00 1.1162006979e-03
  6761 1.8521649151e+00 1.1138798142e-03
  6763 1.8521649151e+00 1.1115635676e-03
  6765 1.8521649151e+00 1.1092519489e-03
  6767 1.8521649151e+00 1.1069449488e-03
  6769 1.8521649151e+00 1.1046425581e-03
  6771 1.8521649151e+00 1.1023447675e-03
  6773 1.8521649151e+00 1.1000515680e-03
  6775 1.8521649151e+00 1.0977629502e-03
  6777 1.8521649151e+00 1.0954789051e-03
  6779 1.8521649151e+00 1.0931994236e-03
  6781 1.8524360869e+00 1.0909244965e-03
  6783 1.8524360869e+00 1.0886541146e-03
  6785 1.8524360869e+00 1.0863882690e-03
  6787 1.8524360869e+00 1.0841269506e-03
  6789 1.8524360869e+00 1.0818701502e-03
  6791 1.8524360869e+00 1.0796178590e-03
  6793 1.8524360869e+00 1.0773700678e-03
  6795 1.8524360869e+00 1.0751267678e-03
  6797 1.8524360869e+00 1.0728879498e-03
  6799 1.8524360869e+00 1.0706536050e-03
  6801 1.8524360869e+00 1.0684237244e-03
  6803 1.8524360869e+00 1.0661982992e-03
  6805 1.8524360869e+00 1.0639773203e-03
  6807 1.8524360869e+00 1.0617607790e-03
  6809 1.8524360869e+00 1.0595486663e-03
  6811 1.8524360869e+00 1.0573409734e-03
  6813 1.8524360869e+00 1.0551376915e-03
  6815 1.8524360869e+00 1.0529388117e-03
  6817 1.8522578983e+00 1.0507443253e-03
  6819 1.8522578983e+00 1.0485542235e-03
  6821 1.8522578983e+00 1.0463684976e-03
  6823 1.8522578983e+00 1.0441871387e-03
  6825 1.8525144067e+00 1.0420101381e-03
  6827 1.8525144067e+00 1.0398374873e-03
  6829 1.8525144067e+00 1.0376691773e-03
  6831 1.8525144067e+00 1.0355051997e-03
  6833 1.8536225162e+00 1.0333455457e-03
  6835 1.8536225162e+00 1.0311902067e-03
  6837 1.8545591097e+00 1.0290391740e-03
  6839 1.8545591097e+00 1.0268924392e-03
  6841 1.8545591097e+00 1.0247499935e-03
  6843 1.8545591097e+00 1.0226118284e-03
  6845 1.8545591097e+00 1.0204779353e-03
  6847 1.8545591097e+00 1.0183483058e-03
  6849 1.8545591097e+00 1.0162229313e-03
  6851 1.8545591097e+00 1.0141018033e-03
  6853 1.8545591097e+00 1.0119849133e-03
  6855 1.8545591097e+00 1.0098722529e-03
  6857 1.8545591097e+00 1.0077638135e-03
  6859 1.8545591097e+00 1.0056595868e-03
  6861 1.8548082338e+00 1.0035595644e-03
  6863 1.8548082338e+00 1.0014637378e-03
  6865 1.8548082338e+00 9.9937209869e-04
  6867 1.8548082338e+00 9.9728463867e-04
  6869 1.8548082338e+00 9.9520134939e-04
  6871 1.8548082338e+00 9.9312222253e-04
  6873 1.8548082338e+00 9.9104724977e-04
  6875 1.8548082338e+00 9.8897642281e-04
  6877 1.8548082338e+00 9.8690973336e-04
  6879 1.8548082338e+00 9.8484717315e-04
  6881 1.8548082338e+00 9.8278873395e-04
  6883 1.8547904250e+00 9.8073440751e-04
  6885 1.8547904250e+00 9.7868418562e-04
  6887 1.8547904250e+00 9.7663806008e-04
  6889 1.8547904250e+00 9.7459602269e-04
  6891 1.8540090441e+00 9.7255806530e-04
  6893 1.8540090441e+00 9.7052417975e-04
  6895 1.8540090441e+00 9.6849435791e-04
  6897 1.8540090441e+00 9.6646859165e-04
  6899 1.8540090441e+00 9.6444687288e-04
  6901 1.8540090441e+00 9.6242919350e-04
  6903 1.8540090441e+00 9.6041554545e-04
  6905 1.8540090441e+00 9.5840592068e-04
  6907 1.8540090441e+00 9.5640031113e-04
  6909 1.8540090441e+00 9.5439870880e-04
  6911 1.8540090441e+00 9.5240110567e-04
  6913 1.8540090441e+00 9.5040749375e-04
  6915 1.8540090441e+00 9.4841786507e-04
  6917 1.8540090441e+00 9.4643221167e-04
  6919 1.8540090441e+00 9.4445052561e-04
  6921 1.8540090441e+00 9.4247279897e-04
  6923 1.8540090441e+00 9.4049902382e-04
  6925 1.8540090441e+00 9.3852919228e-04
  6927 1.8540090441e+00 9.3656329646e-04
  6929 1.8540090441e+00 9.3460132851e-04
  6931 1.8540090441e+00 9.3264328057e-04
  6933 1.8540090441e+00 9.3068914482e-04
  6935 1.8540090441e+00 9.2873891343e-04
  6937 1.8540090441e+00 9.2679257860e-04
  6939 1.8540090441e+00 9.2485013256e-04
  6941 1.8540193025e+00 9.2291156752e-04
  6943 1.8540373251e+00 9.2097687574e-04
  6945 1.8540373251e+00 9.1904604948e-04
  6947 1.8540373251e+00 9.1711908101e-04
  6949 1.8540373251e+00 9.1519596262e-04
  6951 1.8540373251e+00 9.1327668663e-04
  6953 1.8540373251e+00 9.1136124535e-04
  6955 1.8540373251e+00 9.0944963113e-04
  6957 1.8540373251e+00 9.0754183632e-04
  6959 1.8545880835e+00 9.0563785328e-04
  6961 1.8545880835e+00 9.0373767441e-04
  6963 1.8545880835e+00 9.0184129209e-04
  6965 1.8545880835e+00 8.9994869875e-04
  6967 1.8545880835e+00 8.9805988681e-04
  6969 1.8562523638e+00 8.9617484872e-04
  6971 1.8562523638e+00 8.9429357694e-04
  6973 1.8562523638e+00 8.9241606394e-04
  6975 1.8562523638e+00 8.9054230222e-04
  6977 1.8562523638e+00 8.8867228427e-04
  6979 1.8562523638e+00 8.8680600263e-04
  6981 1.8562523638e+00 8.8494344981e-04
  6983 1.8562523638e+00 8.8308461838e-04
  6985 1.8562523638e+00 8.8122950090e-04
  6987 1.8562523638e+00 8.7937808994e-04
  6989 1.8562523638e+00 8.7753037811e-04
  6991 1.8562523638e+00 8.7568635801e-04
  6993 1.8562523638e+00 8.7384602226e-04
  6995 1.8562523638e+00 8.7200936350e-04
  6997 1.8562523638e+00 8.7017637439e-04
  6999 1.8570335939e+00 8.6834704760e-04
  7001 1.8565339685e+00 8.6652137580e-04
  7003 1.8565339685e+00 8.6469935170e-04
  7005 1.8548696408e+00 8.6288096800e-04
  7007 1.8539156480e+00 8.6106621744e-04
  7009 1.8539156480e+00 8.5925509275e-04
  7011 1.8539156480e+00 8.5744758669e-04
  7013 1.8539156480e+00 8.5564369203e-04
  7015 1.8539156480e+00 8.5384340156e-04
  7017 1.8519338696e+00 8.5204670807e-04
  7019 1.8519338696e+00 8.5025360437e-04
  7021 1.8519338696e+00 8.4846408330e-04
  7023 1.8508259601e+00 8.4667813769e-04
  7025 1.8508259601e+00 8.4489576040e-04
  7027 1.8501714190e+00 8.4311694431e-04
  7029 1.8501714190e+00 8.4134168229e-04
  7031 1.8501714190e+00 8.3956996725e-04
  7033 1.8473179699e+00 8.3780179210e-04
  7035 1.8473179699e+00 8.3603714976e-04
  7037 1.8473179699e+00 8.3427603319e-04
  7039 1.8473179699e+00 8.3251843532e-04
  7041 1.8473179699e+00 8.3076434914e-04
  7043 1.8473179699e+00 8.2901376762e-04
  7045 1.8478175654e+00 8.2726668377e-04
  7047 1.8478175654e+00 8.2552309060e-04
  7049 1.8478175654e+00 8.2378298112e-04
  7051 1.8478175654e+00 8.2204634839e-04
  7053 1.8478175654e+00 8.2031318545e-04
  7055 1.8479961059e+00 8.1858348538e-04
  7057 1.8489091084e+00 8.1685724124e-04
  7059 1.8489091084e+00 8.1513444615e-04
  7061 1.8489091084e+00 8.1341509320e-04
  7063 1.8489091084e+00 8.1169917552e-04
  7065 1.8489091084e+00 8.0998668625e-04
  7067 1.8508909470e+00 8.0827761853e-04
  7069 1.8508909470e+00 8.0657196553e-04
  7071 1.8508909470e+00 8.0486972043e-04
  7073 1.8508909470e+00 8.0317087642e-04
  7075 1.8507119235e+00 8.0147542670e-04
  7077 1.8507119235e+00 7.9978336449e-04
  7079 1.8507119235e+00 7.9809468302e-04
  7081 1.8507119235e+00 7.9640937555e-04
  7083 1.8507119235e+00 7.9472743531e-04
  7085 1.8504381511e+00 7.9304885560e-04
  7087 1.8504381511e+00 7.9137362969e-04
  7089 1.8504381511e+00 7.8970175089e-04
  7091 1.8504381511e+00 7.8803321250e-04
  7093 1.8504381511e+00 7.8636800785e-04
  7095 1.8504381511e+00 7.8470613028e-04
  7097 1.8504381511e+00 7.8304757315e-04
  7099 1.8504381511e+00 7.8139232982e-04
  7101 1.8504381511e+00 7.7974039366e-04
  7103 1.8504381511e+00 7.7809175808e-04
  7105 1.8504381511e+00 7.7644641647e-04
  7107 1.8504381511e+00 7.7480436226e-04
  7109 1.8504381511e+00 7.7316558887e-04
  7111 1.8504381511e+00 7.7153008975e-04
  7113 1.8521023300e+00 7.6989785837e-04
  7115 1.8521023300e+00 7.6826888818e-04
  7117 1.8518934340e+00 7.6664317268e-04
  7119 1.8518934340e+00 7.6502070536e-04
  7121 1.8518934340e+00 7.6340147974e-04
  7123 1.8518934340e+00 7.6178548932e-04
  7125 1.8518934340e+00 7.6017272766e-04
  7127 1.8518934340e+00 7.5856318830e-04
  7129 1.8518934340e+00 7.5695686480e-04
  7131 1.8518934340e+00 7.5535375074e-04
  7133 1.8518934340e+00 7.5375383970e-04
  7135 1.8509801474e+00 7.5215712528e-04
  7137 1.8509801474e+00 7.5056360111e-04
  7139 1.8511582717e+00 7.4897326079e-04
  7141 1.8511582717e+00 7.4738609798e-04
  7143 1.8511582717e+00 7.4580210632e-04
  7145 1.8511582717e+00 7.4422127948e-04
  7147 1.8511582717e+00 7.4264361113e-04
  7149 1.8511582717e+00 7.4106909497e-04
  7151 1.8511582717e+00 7.3949772469e-04
  7153 1.8511582717e+00 7.3792949402e-04
  7155 1.8511582717e+00 7.3636439666e-04
  7157 1.8511582717e+00 7.3480242638e-04
  7159 1.8511582717e+00 7.3324357691e-04
  7161 1.8511582717e+00 7.3168784203e-04
  7163 1.8498191445e+00 7.3013521551e-04
  7165 1.8498191445e+00 7.2858569114e-04
  7167 1.8500926243e+00 7.2703926272e-04
  7169 1.8500926243e+00 7.2549592406e-04
  7171 1.8500926243e+00 7.2395566900e-04
  7173 1.8500926243e+00 7.2241849137e-04
  7175 1.8500926243e+00 7.2088438502e-04
  7177 1.8500926243e+00 7.1935334382e-04
  7179 1.8500926243e+00 7.1782536165e-04
  7181 1.8500926243e+00 7.1630043238e-04
  7183 1.8507982698e+00 7.1477854992e-04
  7185 1.8507982698e+00 7.1325970819e-04
  7187 1.8515065829e+00 7.1174390110e-04
  7189 1.8515065829e+00 7.1023112260e-04
  7191 1.8515065829e+00 7.0872136663e-04
  7193 1.8515065829e+00 7.0721462716e-04
  7195 1.8515065829e+00 7.0571089815e-04
  7197 1.8515065829e+00 7.0421017360e-04
  7199 1.8515065829e+00 7.0271244749e-04
  7201 1.8515065829e+00 7.0121771385e-04
  7203 1.8514557830e+00 6.9972596668e-04
  7205 1.8521107942e+00 6.9823720003e-04
  7207 1.8521107942e+00 6.9675140794e-04
  7209 1.8523202070e+00 6.9526858446e-04
  7211 1.8523202070e+00 6.9378872366e-04
  7213 1.8523202070e+00 6.9231181963e-04
  7215 1.8523202070e+00 6.9083786645e-04
  7217 1.8523202070e+00 6.8936685823e-04
  7219 1.8523202070e+00 6.8789878909e-04
  7221 1.8523202070e+00 6.8643365316e-04
  7223 1.8523202070e+00 6.8497144457e-04
  7225 1.8523202070e+00 6.8351215747e-04
  7227 1.8523202070e+00 6.8205578603e-04
  7229 1.8523202070e+00 6.8060232442e-04
  7231 1.8523202070e+00 6.7915176683e-04
  7233 1.8523202070e+00 6.7770410746e-04
  7235 1.8523202070e+00 6.7625934051e-04
  7237 1.8520706178e+00 6.7481746021e-04
  7239 1.8520706178e+00 6.7337846078e-04
  7241 1.8520706178e+00 6.7194233648e-04
  7243 1.8520706178e+00 6.7050908156e-04
  7245 1.8520706178e+00 6.6907869028e-04
  7247 1.8520706178e+00 6.6765115693e-04
  7249 1.8520706178e+00 6.6622647579e-04
  7251 1.8520706178e+00 6.6480464116e-04
  7253 1.8520706178e+00 6.6338564737e-04
  7255 1.8520706178e+00 6.6196948872e-04
  7257 1.8520706178e+00 6.6055615956e-04
  7259 1.8520706178e+00 6.5914565424e-04
  7261 1.8520706178e+00 6.5773796710e-04
  7263 1.8549646988e+00 6.5633309253e-04
  7265 1.8546936093e+00 6.5493102490e-04
  7267 1.8554859535e+00 6.5353175860e-04
  7269 1.8554859535e+00 6.5213528803e-04
  7271 1.8554859535e+00 6.5074160762e-04
  7273 1.8554859535e+00 6.4935071178e-04
  7275 1.8554859535e+00 6.4796259496e-04
  7277 1.8554859535e+00 6.4657725159e-04
  7279 1.8554859535e+00 6.4519467614e-04
  7281 1.8554859535e+00 6.4381486308e-04
  7283 1.8554859535e+00 6.4243780689e-04
  7285 1.8554859535e+00 6.4106350205e-04
  7287 1.8568252001e+00 6.3969194308e-04
  7289 1.8568252001e+00 6.3832312449e-04
  7291 1.8568252001e+00 6.3695704080e-04
  7293 1.8568252001e+00 6.3559368654e-04
  7295 1.8568252001e+00 6.3423305627e-04
  7297 1.8568252001e+00 6.3287514454e-04
  7299 1.8568252001e+00 6.3151994592e-04
  7301 1.8568252001e+00 6.3016745499e-04
  7303 1.8568252001e+00 6.2881766634e-04
  7305 1.8568252001e+00 6.2747057456e-04
  7307 1.8568252001e+00 6.2612617428e-04
  7309 1.8566154461e+00 6.2478446011e-04
  7311 1.8566154461e+00 6.2344542669e-04
  7313 1.8566154461e+00 6.2210906866e-04
  7315 1.8566154461e+00 6.2077538067e-04
  7317 1.8566154461e+00 6.1944435739e-04
  7319 1.8556285292e+00 6.1811599350e-04
  7321 1.8556285292e+00 6.1679028369e-04
  7323 1.8556285292e+00 6.1546722264e-04
  7325 1.8556285292e+00 6.1414680507e-04
  7327 1.8556285292e+00 6.1282902569e-04
  7329 1.8556285292e+00 6.1151387925e-04
  7331 1.8556285292e+00 6.1020136046e-04
  7333 1.8556285292e+00 6.0889146409e-04
  7335 1.8556285292e+00 6.0758418490e-04
  7337 1.8556285292e+00 6.0627951765e-04
  7339 1.8556285292e+00 6.0497745712e-04
  7341 1.8556285292e+00 6.0367799812e-04
  7343 1.8556285292e+00 6.0238113544e-04
  7345 1.8556285292e+00 6.0108686389e-04
  7347 1.8556285292e+00 5.9979517829e-04
  7349 1.8556285292e+00 5.9850607349e-04
  7351 1.8556285292e+00 5.9721954432e-04
  7353 1.8556285292e+00 5.9593558563e-04
  7355 1.8556285292e+00 5.9465419230e-04
  7357 1.8556285292e+00 5.9337535919e-04
  7359 1.8566154461e+00 5.9209908120e-04
  7361 1.8566154461e+00 5.9082535321e-04
  7363 1.8566154461e+00 5.8955417012e-04
  7365 1.8568252001e+00 5.8828552687e-04
  7367 1.8568252001e+00 5.8701941836e-04
